time_s,phase,ambient_temperature_K,relative_humidity_pct,pressure_Pa,altitude_m,tas_ms,thrust_N,propulsive_power_kW
1023.000,CR,265.972,35.926,55641.665,4777.978,135.939,17191.603,2337.016
1024.000,CR,265.972,35.926,55641.665,4777.978,135.939,17192.167,2337.093
1025.000,CR,265.972,35.926,55641.665,4777.978,135.939,17254.935,2345.625
1026.000,CR,265.972,35.926,55641.665,4777.978,135.939,17226.625,2341.777
1027.000,CR,265.972,35.926,55641.665,4777.978,135.939,17171.216,2334.245
1028.000,CR,265.972,35.926,55641.665,4777.978,135.939,17203.960,2338.696
1029.000,CR,265.972,35.926,55641.665,4777.978,135.939,17288.380,2350.172
1030.000,CR,265.972,35.926,55641.665,4777.978,135.939,17289.195,2350.283
1031.000,CR,265.972,35.926,55641.665,4777.978,135.939,17364.621,2360.536
1032.000,CR,265.972,35.926,55641.665,4777.978,135.939,17401.049,2365.488
1033.000,CR,265.972,35.926,55641.665,4777.978,135.939,17441.292,2370.959
1034.000,CR,265.972,35.926,55641.665,4777.978,135.939,17370.695,2361.362
1035.000,CR,265.972,35.926,55641.665,4777.978,135.939,17323.392,2354.931
1036.000,CR,265.972,35.926,55641.665,4777.978,135.939,17348.553,2358.352
1037.000,CR,265.972,35.926,55641.665,4777.978,135.939,17368.097,2361.009
1038.000,CR,265.972,35.926,55641.665,4777.978,135.939,17385.405,2363.361
1039.000,CR,265.972,35.926,55641.665,4777.978,135.939,17407.530,2366.369
1040.000,CR,265.972,35.926,55641.665,4777.978,135.939,17418.389,2367.845
1041.000,CR,265.972,35.926,55641.665,4777.978,135.939,17392.169,2364.281
1042.000,CR,265.972,35.926,55641.665,4777.978,135.939,17330.342,2355.876
1043.000,CR,265.972,35.926,55641.665,4777.978,135.939,17317.399,2354.117
1044.000,CR,265.972,35.926,55641.665,4777.978,135.939,17294.155,2350.957
1045.000,CR,265.972,35.926,55641.665,4777.978,135.939,17171.439,2334.275
1046.000,CR,265.972,35.926,55641.665,4777.978,135.939,17028.380,2314.828
1047.000,CR,265.972,35.926,55641.665,4777.978,135.939,16875.154,2293.998
1048.000,CR,265.972,35.926,55641.665,4777.978,135.939,16678.885,2267.318
1049.000,CR,265.972,35.926,55641.665,4777.978,135.939,16620.587,2259.393
1050.000,CR,265.972,35.926,55641.665,4777.978,135.939,16508.359,2244.136
1051.000,CR,265.972,35.926,55641.665,4777.978,135.939,16473.889,2239.450
1052.000,CR,265.972,35.926,55641.665,4777.978,135.939,16424.007,2232.670
1053.000,CR,265.972,35.926,55641.665,4777.978,135.939,16378.152,2226.436
1054.000,CR,265.972,35.926,55641.665,4777.978,135.939,16334.489,2220.501
1055.000,CR,265.972,35.926,55641.665,4777.978,135.939,16399.660,2229.360
1056.000,CR,265.972,35.926,55641.665,4777.978,135.939,16355.285,2223.328
1057.000,CR,265.972,35.926,55641.665,4777.978,135.939,16348.379,2222.389
1058.000,CR,265.972,35.926,55641.665,4777.978,135.939,16449.148,2236.087
1059.000,CR,265.972,35.926,55641.665,4777.978,135.939,16565.579,2251.915
1060.000,CR,265.972,35.926,55641.665,4777.978,135.939,16737.157,2275.239
1061.000,CR,265.972,35.926,55641.665,4777.978,135.939,16779.121,2280.944
1062.000,CR,265.972,35.926,55641.665,4777.978,135.939,16858.600,2291.748
1063.000,CR,265.972,35.926,55641.665,4777.978,135.939,16869.314,2293.204
1064.000,CR,265.972,35.926,55641.665,4777.978,135.939,16978.131,2307.997
1065.000,CR,265.972,35.926,55641.665,4777.978,135.939,16971.531,2307.100
1066.000,CR,265.972,35.926,55641.665,4777.978,135.939,17012.237,2312.633
1067.000,CR,265.972,35.926,55641.665,4777.978,135.939,17105.606,2325.326
1068.000,CR,265.972,35.926,55641.665,4777.978,135.939,17197.577,2337.828
1069.000,CR,265.972,35.926,55641.665,4777.978,135.939,17229.571,2342.178
1070.000,CR,265.972,35.926,55641.665,4777.978,135.939,17199.443,2338.082
1071.000,CR,265.972,35.926,55641.665,4777.978,135.939,17155.216,2332.070
1072.000,CR,265.972,35.926,55641.665,4777.978,135.939,17177.644,2335.119
1073.000,CR,265.972,35.926,55641.665,4777.978,135.939,17138.407,2329.785
1074.000,CR,265.972,35.926,55641.665,4777.978,135.939,17068.520,2320.284
1075.000,CR,265.972,35.926,55641.665,4777.978,135.939,16949.716,2304.134
1076.000,CR,265.972,35.926,55641.665,4777.978,135.939,16817.461,2286.155
1077.000,CR,265.972,35.926,55641.665,4777.978,135.939,16776.261,2280.555
1078.000,CR,265.972,35.926,55641.665,4777.978,135.939,16765.244,2279.057
1079.000,CR,265.972,35.926,55641.665,4777.978,135.939,16757.639,2278.023
1080.000,CR,265.972,35.926,55641.665,4777.978,135.939,16647.495,2263.050
1081.000,CR,265.972,35.926,55641.665,4777.978,135.939,16678.616,2267.281
1082.000,CR,265.972,35.926,55641.665,4777.978,135.939,16741.225,2275.792
1083.000,CR,265.972,35.926,55641.665,4777.978,135.939,16783.933,2281.598
1084.000,CR,265.972,35.926,55641.665,4777.978,135.939,16893.896,2296.546
1085.000,CR,265.972,35.926,55641.665,4777.978,135.939,16974.462,2307.498
1086.000,CR,265.972,35.926,55641.665,4777.978,135.939,17247.162,2344.569
1087.000,CR,265.972,35.926,55641.665,4777.978,135.939,17436.509,2370.309
1088.000,CR,265.972,35.926,55641.665,4777.978,135.939,17582.800,2390.195
1089.000,CR,265.972,35.926,55641.665,4777.978,135.939,17739.936,2411.556
1090.000,CR,265.972,35.926,55641.665,4777.978,135.939,17894.325,2432.544
1091.000,CR,265.972,35.926,55641.665,4777.978,135.939,17945.171,2439.456
1092.000,CR,265.972,35.926,55641.665,4777.978,135.939,17960.531,2441.544
1093.000,CR,265.972,35.926,55641.665,4777.978,135.939,18055.265,2454.422
1094.000,CR,265.972,35.926,55641.665,4777.978,135.939,18108.777,2461.696
1095.000,CR,265.972,35.926,55641.665,4777.978,135.939,18108.796,2461.699
1096.000,CR,265.972,35.926,55641.665,4777.978,135.939,18010.265,2448.305
1097.000,CR,265.972,35.926,55641.665,4777.978,135.939,17951.530,2440.320
1098.000,CR,265.972,35.926,55641.665,4777.978,135.939,17876.270,2430.089
1099.000,CR,265.972,35.926,55641.665,4777.978,135.939,17795.191,2419.068
1100.000,CR,265.972,35.926,55641.665,4777.978,135.939,17699.746,2406.093
1101.000,CR,265.972,35.926,55641.665,4777.978,135.939,17622.183,2395.549
1102.000,CR,265.972,35.926,55641.665,4777.978,135.939,17440.828,2370.896
1103.000,CR,265.972,35.926,55641.665,4777.978,135.939,17370.162,2361.289
1104.000,CR,265.972,35.926,55641.665,4777.978,135.939,17189.915,2336.787
1105.000,CR,265.972,35.926,55641.665,4777.978,135.939,17025.537,2314.441
1106.000,CR,265.972,35.926,55641.665,4777.978,135.939,16885.635,2295.423
1107.000,CR,265.972,35.926,55641.665,4777.978,135.939,16840.634,2289.306
1108.000,CR,265.972,35.926,55641.665,4777.978,135.939,16777.517,2280.726
1109.000,CR,265.972,35.926,55641.665,4777.978,135.939,16747.231,2276.608
1110.000,CR,265.972,35.926,55641.665,4777.978,135.939,16738.208,2275.382
1111.000,CR,265.972,35.926,55641.665,4777.978,135.939,16738.772,2275.459
1112.000,CR,265.972,35.926,55641.665,4777.978,135.939,16806.890,2284.718
1113.000,CR,265.972,35.926,55641.665,4777.978,135.939,16893.090,2296.437
1114.000,CR,265.972,35.926,55641.665,4777.978,135.939,16976.093,2307.720
1115.000,CR,265.972,35.926,55641.665,4777.978,135.939,17063.568,2319.611
1116.000,CR,265.972,35.926,55641.665,4777.978,135.939,17144.069,2330.554
1117.000,CR,265.972,35.926,55641.665,4777.978,135.939,17341.770,2357.430
1118.000,CR,265.972,35.926,55641.665,4777.978,135.939,17469.190,2374.751
1119.000,CR,265.972,35.926,55641.665,4777.978,135.939,17576.345,2389.318
1120.000,CR,265.972,35.926,55641.665,4777.978,135.939,17665.254,2401.404
1121.000,CR,265.972,35.926,55641.665,4777.978,135.939,17738.401,2411.348
1122.000,CR,265.972,35.926,55641.665,4777.978,135.939,17764.081,2414.838
1123.000,CR,265.972,35.926,55641.665,4777.978,135.939,17801.045,2419.863
1124.000,CR,265.972,35.926,55641.665,4777.978,135.939,17827.235,2423.424
1125.000,CR,265.972,35.926,55641.665,4777.978,135.939,17795.006,2419.042
1126.000,CR,265.972,35.926,55641.665,4777.978,135.939,17788.586,2418.170
1127.000,CR,265.972,35.926,55641.665,4777.978,135.939,17734.531,2410.821
1128.000,CR,265.972,35.926,55641.665,4777.978,135.939,17679.944,2403.401
1129.000,CR,265.972,35.926,55641.665,4777.978,135.939,17677.302,2403.042
1130.000,CR,265.972,35.926,55641.665,4777.978,135.939,17689.604,2404.714
1131.000,CR,265.972,35.926,55641.665,4777.978,135.939,17691.226,2404.935
1132.000,CR,265.972,35.926,55641.665,4777.978,135.939,17613.615,2394.384
1133.000,CR,265.972,35.926,55641.665,4777.978,135.939,17647.721,2399.021
1134.000,CR,265.972,35.926,55641.665,4777.978,135.939,17700.193,2406.154
1135.000,CR,265.972,35.926,55641.665,4777.978,135.939,17693.388,2405.229
1136.000,CR,265.972,35.926,55641.665,4777.978,135.939,17653.297,2399.779
1137.000,CR,265.972,35.926,55641.665,4777.978,135.939,17573.350,2388.911
1138.000,CR,265.972,35.926,55641.665,4777.978,135.939,17498.435,2378.727
1139.000,CR,265.972,35.926,55641.665,4777.978,135.939,17448.712,2371.967
1140.000,CR,265.972,35.926,55641.665,4777.978,135.939,17426.451,2368.941
1141.000,CR,265.972,35.926,55641.665,4777.978,135.939,17353.064,2358.965
1142.000,CR,265.972,35.926,55641.665,4777.978,135.939,17206.097,2338.986
1143.000,CR,265.972,35.926,55641.665,4777.978,135.939,17134.561,2329.262
1144.000,CR,265.972,35.926,55641.665,4777.978,135.939,17078.378,2321.624
1145.000,CR,265.972,35.926,55641.665,4777.978,135.939,17153.206,2331.796
1146.000,CR,265.972,35.926,55641.665,4777.978,135.939,17105.307,2325.285
1147.000,CR,265.972,35.926,55641.665,4777.978,135.939,17125.369,2328.012
1148.000,CR,265.972,35.926,55641.665,4777.978,135.939,17118.273,2327.048
1149.000,CR,265.972,35.926,55641.665,4777.978,135.939,17119.854,2327.263
1150.000,CR,265.972,35.926,55641.665,4777.978,135.939,17113.102,2326.345
1151.000,CR,265.972,35.926,55641.665,4777.978,135.939,17075.819,2321.277
1152.000,CR,265.972,35.926,55641.665,4777.978,135.939,17088.191,2322.958
1153.000,CR,265.972,35.926,55641.665,4777.978,135.939,16984.653,2308.884
1154.000,CR,265.972,35.926,55641.665,4777.978,135.939,16967.410,2306.539
1155.000,CR,265.972,35.926,55641.665,4777.978,135.939,17037.705,2316.095
1156.000,CR,265.972,35.926,55641.665,4777.978,135.939,17004.932,2311.640
1157.000,CR,265.972,35.926,55641.665,4777.978,135.939,16913.199,2299.170
1158.000,CR,265.972,35.926,55641.665,4777.978,135.939,16831.484,2288.062
1159.000,CR,265.972,35.926,55641.665,4777.978,135.939,16749.976,2276.982
1160.000,CR,265.972,35.926,55641.665,4777.978,135.939,16715.797,2272.335
1161.000,CR,265.972,35.926,55641.665,4777.978,135.939,16655.824,2264.183
1162.000,CR,265.972,35.926,55641.665,4777.978,135.939,16609.446,2257.878
1163.000,CR,265.972,35.926,55641.665,4777.978,135.939,16612.808,2258.335
1164.000,CR,265.972,35.926,55641.665,4777.978,135.939,16602.163,2256.888
1165.000,CR,265.972,35.926,55641.665,4777.978,135.939,16639.278,2261.933
1166.000,CR,265.972,35.926,55641.665,4777.978,135.939,16632.241,2260.977
1167.000,CR,265.972,35.926,55641.665,4777.978,135.939,16618.229,2259.072
1168.000,CR,265.972,35.926,55641.665,4777.978,135.939,16716.181,2272.388
1169.000,CR,265.972,35.926,55641.665,4777.978,135.939,16794.981,2283.100
1170.000,CR,265.972,35.926,55641.665,4777.978,135.939,16787.338,2282.061
1171.000,CR,265.972,35.926,55641.665,4777.978,135.939,16847.118,2290.187
1172.000,CR,265.972,35.926,55641.665,4777.978,135.939,16884.231,2295.232
1173.000,CR,265.972,35.926,55641.665,4777.978,135.939,16907.465,2298.391
1174.000,CR,265.972,35.926,55641.665,4777.978,135.939,16887.265,2295.645
1175.000,CR,265.972,35.926,55641.665,4777.978,135.939,16942.101,2303.099
1176.000,CR,265.972,35.926,55641.665,4777.978,135.939,16938.076,2302.552
1177.000,CR,265.972,35.926,55641.665,4777.978,135.939,16975.527,2307.643
1178.000,CR,265.972,35.926,55641.665,4777.978,135.939,17010.504,2312.398
1179.000,CR,265.972,35.926,55641.665,4777.978,135.939,16982.381,2308.575
1180.000,CR,265.972,35.926,55641.665,4777.978,135.939,17071.438,2320.681
1181.000,CR,265.972,35.926,55641.665,4777.978,135.939,17130.068,2328.651
1182.000,CR,265.972,35.926,55641.665,4777.978,135.939,17171.619,2334.300
1183.000,CR,265.972,35.926,55641.665,4777.978,135.939,17220.935,2341.004
1184.000,CR,265.972,35.926,55641.665,4777.978,135.939,17353.204,2358.984
1185.000,CR,265.972,35.926,55641.665,4777.978,135.939,17420.676,2368.156
1186.000,CR,265.972,35.926,55641.665,4777.978,135.939,17464.001,2374.046
1187.000,CR,265.972,35.926,55641.665,4777.978,135.939,17499.476,2378.868
1188.000,CR,265.972,35.926,55641.665,4777.978,135.939,17392.043,2364.264
1189.000,CR,265.972,35.926,55641.665,4777.978,135.939,17330.525,2355.901
1190.000,CR,265.972,35.926,55641.665,4777.978,135.939,17276.511,2348.559
1191.000,CR,265.972,35.926,55641.665,4777.978,135.939,17151.079,2331.507
1192.000,CR,265.972,35.926,55641.665,4777.978,135.939,17072.639,2320.844
1193.000,CR,265.972,35.926,55641.665,4777.978,135.939,16957.382,2305.176
1194.000,CR,265.972,35.926,55641.665,4777.978,135.939,16767.611,2279.379
1195.000,CR,265.972,35.926,55641.665,4777.978,135.939,16641.002,2262.168
1196.000,CR,265.972,35.926,55641.665,4777.978,135.939,16552.103,2250.083
1197.000,CR,265.972,35.926,55641.665,4777.978,135.939,16357.399,2223.615
1198.000,CR,265.972,35.926,55641.665,4777.978,135.939,16234.991,2206.975
1199.000,CR,265.972,35.926,55641.665,4777.978,135.939,16194.887,2201.523
1200.000,CR,265.972,35.926,55641.665,4777.978,135.939,16184.277,2200.081
1201.000,CR,265.972,35.926,55641.665,4777.978,135.939,16250.063,2209.024
1202.000,CR,265.972,35.926,55641.665,4777.978,135.939,16363.005,2224.377
1203.000,CR,265.972,35.926,55641.665,4777.978,135.939,16343.584,2221.737
1204.000,CR,265.972,35.926,55641.665,4777.978,135.939,16395.873,2228.845
1205.000,CR,265.972,35.926,55641.665,4777.978,135.939,16523.621,2246.211
1206.000,CR,265.972,35.926,55641.665,4777.978,135.939,16575.280,2253.234
1207.000,CR,265.972,35.926,55641.665,4777.978,135.939,16651.608,2263.609
1208.000,CR,265.972,35.926,55641.665,4777.978,135.939,16752.415,2277.313
1209.000,CR,265.972,35.926,55641.665,4777.978,135.939,16825.505,2287.249
1210.000,CR,265.972,35.926,55641.665,4777.978,135.939,16861.913,2292.198
1211.000,CR,265.972,35.926,55641.665,4777.978,135.939,16850.427,2290.637
1212.000,CR,265.972,35.926,55641.665,4777.978,135.939,16862.577,2292.289
1213.000,CR,265.972,35.926,55641.665,4777.978,135.939,16847.919,2290.296
1214.000,CR,265.972,35.926,55641.665,4777.978,135.939,16816.191,2285.983
1215.000,CR,265.972,35.926,55641.665,4777.978,135.939,16893.839,2296.538
1216.000,CR,265.972,35.926,55641.665,4777.978,135.939,16970.920,2307.017
1217.000,CR,265.972,35.926,55641.665,4777.978,135.939,16881.572,2294.871
1218.000,CR,265.972,35.926,55641.665,4777.978,135.939,16926.217,2300.940
1219.000,CR,265.972,35.926,55641.665,4777.978,135.939,16936.311,2302.312
1220.000,CR,265.972,35.926,55641.665,4777.978,135.939,16918.659,2299.912
1221.000,CR,265.972,35.926,55641.665,4777.978,135.939,16960.559,2305.608
1222.000,CR,265.972,35.926,55641.665,4777.978,135.939,16960.134,2305.550
1223.000,CR,265.972,35.926,55641.665,4777.978,135.939,16868.173,2293.049
1224.000,CR,265.972,35.926,55641.665,4777.978,135.939,16721.723,2273.141
1225.000,CR,265.972,35.926,55641.665,4777.978,135.939,16647.986,2263.117
1226.000,CR,265.972,35.926,55641.665,4777.978,135.939,16543.115,2248.861
1227.000,CR,265.972,35.926,55641.665,4777.978,135.939,16402.153,2229.699
1228.000,CR,265.972,35.926,55641.665,4777.978,135.939,16340.356,2221.298
1229.000,CR,265.972,35.926,55641.665,4777.978,135.939,16161.287,2196.956
1230.000,CR,265.972,35.926,55641.665,4777.978,135.939,16103.464,2189.095
1231.000,CR,265.972,35.926,55641.665,4777.978,135.939,16052.976,2182.232
1232.000,CR,265.972,35.926,55641.665,4777.978,135.939,16004.113,2175.590
1233.000,CR,265.972,35.926,55641.665,4777.978,135.939,16019.057,2177.621
1234.000,CR,265.972,35.926,55641.665,4777.978,135.939,16017.753,2177.444
1235.000,CR,265.972,35.926,55641.665,4777.978,135.939,16022.969,2178.153
1236.000,CR,265.972,35.926,55641.665,4777.978,135.939,15953.725,2168.740
1237.000,CR,265.972,35.926,55641.665,4777.978,135.939,15981.187,2172.473
1238.000,CR,265.972,35.926,55641.665,4777.978,135.939,16015.801,2177.178
1239.000,CR,265.972,35.926,55641.665,4777.978,135.939,16001.646,2175.254
1240.000,CR,265.972,35.926,55641.665,4777.978,135.939,16107.552,2189.651
1241.000,CR,265.972,35.926,55641.665,4777.978,135.939,16141.900,2194.320
1242.000,CR,265.972,35.926,55641.665,4777.978,135.939,16158.031,2196.513
1243.000,CR,265.972,35.926,55641.665,4777.978,135.939,16273.876,2212.261
1244.000,CR,265.972,35.926,55641.665,4777.978,135.939,16403.273,2229.851
1245.000,CR,265.972,35.926,55641.665,4777.978,135.939,16489.076,2241.515
1246.000,CR,265.972,35.926,55641.665,4777.978,135.939,16583.379,2254.334
1247.000,CR,265.972,35.926,55641.665,4777.978,135.939,16612.155,2258.246
1248.000,CR,265.972,35.926,55641.665,4777.978,135.939,16740.481,2275.691
1249.000,CR,265.972,35.926,55641.665,4777.978,135.939,16851.330,2290.760
1250.000,CR,265.972,35.926,55641.665,4777.978,135.939,16851.187,2290.740
1251.000,CR,265.972,35.926,55641.665,4777.978,135.939,16874.538,2293.915
1252.000,CR,265.972,35.926,55641.665,4777.978,135.939,16926.819,2301.022
1253.000,CR,265.972,35.926,55641.665,4777.978,135.939,16964.788,2306.183
1254.000,CR,265.972,35.926,55641.665,4777.978,135.939,16978.847,2308.094
1255.000,CR,265.972,35.926,55641.665,4777.978,135.939,17064.651,2319.758
1256.000,CR,265.972,35.926,55641.665,4777.978,135.939,17167.814,2333.782
1257.000,CR,265.972,35.926,55641.665,4777.978,135.939,17288.286,2350.159
1258.000,CR,265.972,35.926,55641.665,4777.978,135.939,17294.685,2351.029
1259.000,CR,265.972,35.926,55641.665,4777.978,135.939,17345.364,2357.918
1260.000,CR,265.972,35.926,55641.665,4777.978,135.939,17384.812,2363.281
1261.000,CR,265.972,35.926,55641.665,4777.978,135.939,17416.423,2367.578
1262.000,CR,265.972,35.926,55641.665,4777.978,135.939,17470.081,2374.872
1263.000,CR,265.972,35.926,55641.665,4777.978,135.939,17457.030,2373.098
1264.000,CR,265.972,35.926,55641.665,4777.978,135.939,17427.135,2369.034
1265.000,CR,265.972,35.926,55641.665,4777.978,135.939,17405.871,2366.144
1266.000,CR,265.972,35.926,55641.665,4777.978,135.939,17338.866,2357.035
1267.000,CR,265.972,35.926,55641.665,4777.978,135.939,17318.865,2354.316
1268.000,CR,265.972,35.926,55641.665,4777.978,135.939,17235.607,2342.998
1269.000,CR,265.972,35.926,55641.665,4777.978,135.939,17258.318,2346.085
1270.000,CR,265.972,35.926,55641.665,4777.978,135.939,17284.698,2349.671
1271.000,CR,265.972,35.926,55641.665,4777.978,135.939,17279.160,2348.919
1272.000,CR,265.972,35.926,55641.665,4777.978,135.939,17258.608,2346.125
1273.000,CR,265.972,35.926,55641.665,4777.978,135.939,17233.436,2342.703
1274.000,CR,265.972,35.926,55641.665,4777.978,135.939,17206.581,2339.052
1275.000,CR,265.972,35.926,55641.665,4777.978,135.939,17246.691,2344.505
1276.000,CR,265.972,35.926,55641.665,4777.978,135.939,17213.635,2340.011
1277.000,CR,265.972,35.926,55641.665,4777.978,135.939,17211.263,2339.689
1278.000,CR,265.972,35.926,55641.665,4777.978,135.939,17052.888,2318.159
1279.000,CR,265.972,35.926,55641.665,4777.978,135.939,17014.670,2312.964
1280.000,CR,265.972,35.926,55641.665,4777.978,135.939,16951.766,2304.413
1281.000,CR,265.972,35.926,55641.665,4777.978,135.939,17001.116,2311.121
1282.000,CR,265.972,35.926,55641.665,4777.978,135.939,16911.081,2298.882
1283.000,CR,265.972,35.926,55641.665,4777.978,135.939,16879.597,2294.602
1284.000,CR,265.972,35.926,55641.665,4777.978,135.939,16782.235,2281.367
1285.000,CR,265.972,35.926,55641.665,4777.978,135.939,16685.761,2268.252
1286.000,CR,265.972,35.926,55641.665,4777.978,135.939,16652.650,2263.751
1287.000,CR,265.972,35.926,55641.665,4777.978,135.939,16572.349,2252.835
1288.000,CR,265.972,35.926,55641.665,4777.978,135.939,16433.011,2233.894
1289.000,CR,265.972,35.926,55641.665,4777.978,135.939,16355.078,2223.299
1290.000,CR,265.972,35.926,55641.665,4777.978,135.939,16235.222,2207.006
1291.000,CR,265.972,35.926,55641.665,4777.978,135.939,16216.846,2204.508
1292.000,CR,265.972,35.926,55641.665,4777.978,135.939,16161.513,2196.986
1293.000,CR,265.972,35.926,55641.665,4777.978,135.939,16179.751,2199.466
1294.000,CR,265.972,35.926,55641.665,4777.978,135.939,16135.303,2193.423
1295.000,CR,265.972,35.926,55641.665,4777.978,135.939,16138.305,2193.831
1296.000,CR,265.972,35.926,55641.665,4777.978,135.939,16145.156,2194.763
1297.000,CR,265.972,35.926,55641.665,4777.978,135.939,16183.148,2199.927
1298.000,CR,265.972,35.926,55641.665,4777.978,135.939,16252.413,2209.343
1299.000,CR,265.972,35.926,55641.665,4777.978,135.939,16287.977,2214.178
1300.000,CR,265.972,35.926,55641.665,4777.978,135.939,16281.533,2213.302
1301.000,CR,265.972,35.926,55641.665,4777.978,135.939,16241.619,2207.876
1302.000,CR,265.972,35.926,55641.665,4777.978,135.939,16223.028,2205.349
1303.000,CR,265.972,35.926,55641.665,4777.978,135.939,16239.788,2207.627
1304.000,CR,265.972,35.926,55641.665,4777.978,135.939,16211.440,2203.773
1305.000,CR,265.972,35.926,55641.665,4777.978,135.939,16121.786,2191.586
1306.000,CR,265.972,35.926,55641.665,4777.978,135.939,16157.455,2196.435
1307.000,CR,265.972,35.926,55641.665,4777.978,135.939,16167.965,2197.863
1308.000,CR,265.972,35.926,55641.665,4777.978,135.939,16127.444,2192.355
1309.000,CR,265.972,35.926,55641.665,4777.978,135.939,16112.924,2190.381
1310.000,CR,265.972,35.926,55641.665,4777.978,135.939,16001.988,2175.301
1311.000,CR,265.972,35.926,55641.665,4777.978,135.939,15922.918,2164.552
1312.000,CR,265.972,35.926,55641.665,4777.978,135.939,15830.704,2152.016
1313.000,CR,265.972,35.926,55641.665,4777.978,135.939,15851.413,2154.832
1314.000,CR,265.972,35.926,55641.665,4777.978,135.939,15912.534,2163.140
1315.000,CR,265.972,35.926,55641.665,4777.978,135.939,15886.942,2159.661
1316.000,CR,265.972,35.926,55641.665,4777.978,135.939,15858.942,2155.855
1317.000,CR,265.972,35.926,55641.665,4777.978,135.939,15817.197,2150.180
1318.000,CR,265.972,35.926,55641.665,4777.978,135.939,15856.901,2155.578
1319.000,CR,265.972,35.926,55641.665,4777.978,135.939,15909.544,2162.734
1320.000,CR,265.972,35.926,55641.665,4777.978,135.939,15977.804,2172.013
1321.000,CR,265.972,35.926,55641.665,4777.978,135.939,16070.738,2184.646
1322.000,CR,265.972,35.926,55641.665,4777.978,135.939,16156.364,2196.286
1323.000,CR,265.972,35.926,55641.665,4777.978,135.939,16196.902,2201.797
1324.000,CR,265.972,35.926,55641.665,4777.978,135.939,16308.399,2216.954
1325.000,CR,265.972,35.926,55641.665,4777.978,135.939,16346.245,2222.099
1326.000,CR,265.972,35.926,55641.665,4777.978,135.939,16413.221,2231.203
1327.000,CR,265.972,35.926,55641.665,4777.978,135.939,16511.982,2244.629
1328.000,CR,265.972,35.926,55641.665,4777.978,135.939,16486.219,2241.127
1329.000,CR,265.972,35.926,55641.665,4777.978,135.939,16475.022,2239.605
1330.000,CR,265.972,35.926,55641.665,4777.978,135.939,16474.297,2239.506
1331.000,CR,265.972,35.926,55641.665,4777.978,135.939,16478.080,2240.020
1332.000,CR,265.972,35.926,55641.665,4777.978,135.939,16552.291,2250.108
1333.000,CR,265.972,35.926,55641.665,4777.978,135.939,16514.837,2245.017
1334.000,CR,265.972,35.926,55641.665,4777.978,135.939,16487.809,2241.343
1335.000,CR,265.972,35.926,55641.665,4777.978,135.939,16487.413,2241.289
1336.000,CR,265.972,35.926,55641.665,4777.978,135.939,16359.913,2223.957
1337.000,CR,265.972,35.926,55641.665,4777.978,135.939,16396.350,2228.910
1338.000,CR,265.972,35.926,55641.665,4777.978,135.939,16382.678,2227.051
1339.000,CR,265.972,35.926,55641.665,4777.978,135.939,16443.103,2235.265
1340.000,CR,265.972,35.926,55641.665,4777.978,135.939,16448.455,2235.993
1341.000,CR,265.972,35.926,55641.665,4777.978,135.939,16560.417,2251.213
1342.000,CR,265.972,35.926,55641.665,4777.978,135.939,16658.077,2264.489
1343.000,CR,265.972,35.926,55641.665,4777.978,135.939,16657.942,2264.471
1344.000,CR,265.972,35.926,55641.665,4777.978,135.939,16663.727,2265.257
1345.000,CR,265.972,35.926,55641.665,4777.978,135.939,16714.807,2272.201
1346.000,CR,265.972,35.926,55641.665,4777.978,135.939,16772.207,2280.004
1347.000,CR,265.972,35.926,55641.665,4777.978,135.939,16845.880,2290.019
1348.000,CR,265.972,35.926,55641.665,4777.978,135.939,16849.252,2290.477
1349.000,CR,265.972,35.926,55641.665,4777.978,135.939,16935.094,2302.147
1350.000,CR,265.972,35.926,55641.665,4777.978,135.939,16906.319,2298.235
1351.000,CR,265.972,35.926,55641.665,4777.978,135.939,17036.226,2315.894
1352.000,CR,265.972,35.926,55641.665,4777.978,135.939,17093.321,2323.656
1353.000,CR,265.972,35.926,55641.665,4777.978,135.939,17066.352,2319.990
1354.000,CR,265.972,35.926,55641.665,4777.978,135.939,17077.559,2321.513
1355.000,CR,265.972,35.926,55641.665,4777.978,135.939,17120.163,2327.305
1356.000,CR,265.972,35.926,55641.665,4777.978,135.939,17145.010,2330.682
1357.000,CR,265.972,35.926,55641.665,4777.978,135.939,17118.220,2327.040
1358.000,CR,265.972,35.926,55641.665,4777.978,135.939,17114.233,2326.498
1359.000,CR,265.972,35.926,55641.665,4777.978,135.939,17038.214,2316.164
1360.000,CR,265.972,35.926,55641.665,4777.978,135.939,17066.558,2320.018
1361.000,CR,265.972,35.926,55641.665,4777.978,135.939,17040.060,2316.415
1362.000,CR,265.972,35.926,55641.665,4777.978,135.939,17023.156,2314.118
1363.000,CR,265.972,35.926,55641.665,4777.978,135.939,17009.111,2312.208
1364.000,CR,265.972,35.926,55641.665,4777.978,135.939,16995.672,2310.381
1365.000,CR,265.972,35.926,55641.665,4777.978,135.939,16992.419,2309.939
1366.000,CR,265.972,35.926,55641.665,4777.978,135.939,16977.203,2307.871
1367.000,CR,265.972,35.926,55641.665,4777.978,135.939,16989.049,2309.481
1368.000,CR,265.972,35.926,55641.665,4777.978,135.939,16922.983,2300.500
1369.000,CR,265.972,35.926,55641.665,4777.978,135.939,16871.256,2293.468
1370.000,CR,265.972,35.926,55641.665,4777.978,135.939,16944.815,2303.468
